196;84;112;1;91
203;92;111;1;91
202;93;109;1;91
109;124;-15;0;0
-15;108;-123;0;0
-32;92;-124;1;325
201;103;98;1;104
202;90;112;1;91
203;92;111;1;91
202;140;62;1;143
62;88;-26;0;0
-26;106;-132;0;0
11;67;-56;1;260
204;82;122;1;78
200;94;106;1;91
197;95;102;1;104
206;47;159;1;39
159;105;54;0;0
54;93;-39;0;0
0;129;-129;1;325
196;81;115;1;91
206;90;116;1;91
207;122;85;1;117
202;95;107;1;91
107;89;18;0;0
18;135;-117;0;0
-26;110;-136;1;338
202;112;90;1;117
207;84;123;1;78
201;93;108;1;91
199;107;92;1;104
92;107;-15;0;0
-15;114;-129;0;0
-25;117;-142;1;338
196;98;98;1;104
202;88;114;1;91
205;95;110;1;91
201;112;89;1;117
89;112;-23;0;0
-23;105;-128;0;0
-11;94;-105;1;312
207;114;93;1;104
197;117;80;1;117
197;125;72;1;130
202;125;77;1;130
77;54;23;0;0
23;109;-86;0;0
44;95;-51;1;247
196;47;149;1;52
201;121;80;1;117
197;86;111;1;91
202;92;110;1;91
110;115;-5;0;0
-5;128;-133;0;0
-42;79;-121;1;325
204;111;93;1;104
197;86;111;1;91
202;95;107;1;91
198;100;98;1;104
98;106;-8;0;0
-8;120;-128;0;0
-24;107;-131;1;338
207;74;133;1;65
198;63;135;1;65
200;132;68;1;130
198;120;78;1;117
78;112;-34;0;0
-34;92;-126;0;0
-9;111;-120;1;325
205;101;104;1;91
195;107;88;1;117
205;132;73;1;130
203;82;121;1;78
121;144;-23;0;0
-23;65;-88;0;0
-10;98;-108;1;312
204;159;45;1;156
201;94;107;1;91
198;114;84;1;117
201;87;114;1;91
114;118;-4;0;0
-4;109;-113;0;0
-22;89;-111;1;312
201;89;112;1;91
203;116;87;1;117
204;78;126;1;78
204;69;135;1;65
135;131;4;0;0
4;73;-69;0;0
-4;79;-83;1;286
203;71;132;1;65
197;88;109;1;91
200;116;84;1;117
201;133;68;1;130
68;101;-33;0;0
-33;83;-116;0;0
14;62;-48;1;247
199;123;76;1;130
206;101;105;1;91
196;103;93;1;104
197;79;118;1;78
118;79;39;0;0
39;85;-46;0;0
32;89;-57;1;260
203;34;169;1;26
195;123;72;1;130
202;126;76;1;130
206;98;108;1;91
108;102;6;0;0
6;89;-83;0;0
8;100;-92;1;299
207;133;74;1;130
204;81;123;1;78
201;121;80;1;117
197;129;68;1;130
68;91;-23;0;0
-23;126;-149;0;0
-19;114;-133;1;338
205;30;175;1;26
201;86;115;1;91
206;81;125;1;78
203;100;103;1;104
103;89;14;0;0
14;102;-88;0;0
16;80;-64;1;260
196;81;115;1;91
206;86;120;1;78
198;162;36;1;169
205;127;78;1;117
78;109;-31;0;0
-31;134;-165;0;0
-48;114;-162;1;364
202;122;80;1;117
197;85;112;1;91
203;110;93;1;104
197;66;131;1;65
131;93;38;0;0
38;100;-62;0;0
3;123;-120;1;325
205;106;99;1;104
203;94;109;1;91
200;84;116;1;91
207;109;98;1;104
98;115;-17;0;0
-17;96;-113;0;0
-9;117;-126;1;325
199;104;95;1;104
199;113;86;1;117
203;69;134;1;65
199;136;63;1;143
63;108;-45;0;0
-45;135;-180;0;0
-37;58;-95;1;299
204;73;131;1;65
196;71;125;1;78
203;124;79;1;117
196;90;106;1;91
106;37;69;0;0
69;133;-64;0;0
27;101;-74;1;273
199;134;65;1;130
195;112;83;1;117
200;78;122;1;78
200;103;97;1;104
97;99;-2;0;0
-2;74;-76;0;0
28;83;-55;1;260
205;105;100;1;104
204;119;85;1;117
202;83;119;1;78
197;114;83;1;117
83;85;-2;0;0
-2;109;-111;0;0
6;91;-85;1;286
201;88;113;1;91
204;148;56;1;143
199;120;79;1;117
196;105;91;1;104
91;53;38;0;0
38;153;-115;0;0
-11;81;-92;1;299
207;109;98;1;104
202;96;106;1;91
197;131;66;1;130
196;122;74;1;130
74;117;-43;0;0
-43;110;-153;0;0
-23;92;-115;1;312
197;109;88;1;117
205;121;84;1;117
201;138;63;1;143
206;86;120;1;78
120;97;23;0;0
23;119;-96;0;0
-18;60;-78;1;273
195;81;114;1;91
205;110;95;1;104
199;95;104;1;91
195;85;110;1;91
110;80;30;0;0
30;63;-33;0;0
58;81;-23;1;221
198;75;123;1;78
201;89;112;1;91
203;111;92;1;104
196;122;74;1;130
74;83;-9;0;0
-9;141;-150;0;0
-20;60;-80;1;286
206;63;143;1;52
195;82;113;1;91
204;101;103;1;104
207;100;107;1;91
107;128;-21;0;0
-21;113;-134;0;0
-43;124;-167;1;364
197;86;111;1;91
202;121;81;1;117
198;127;71;1;130
201;117;84;1;117
84;145;-61;0;0
-61;86;-147;0;0
-30;113;-143;1;338
195;119;76;1;130
206;72;134;1;65
199;84;115;1;91
206;65;141;1;65
141;101;40;0;0
40;96;-56;0;0
9;114;-105;1;312
207;79;128;1;78
206;116;90;1;117
207;92;115;1;91
206;113;93;1;104
93;98;-5;0;0
-5;77;-82;0;0
22;104;-82;1;286
204;97;107;1;91
198;85;113;1;91
204;100;104;1;91
195;96;99;1;104
99;82;17;0;0
17;83;-66;0;0
38;126;-88;1;286
198;102;96;1;104
200;89;111;1;91
202;88;114;1;91
205;81;124;1;78
124;76;48;0;0
48;106;-58;0;0
20;85;-65;1;260
195;72;123;1;78
201;102;99;1;104
203;88;115;1;91
206;112;94;1;104
94;118;-24;0;0
-24;103;-127;0;0
-23;61;-84;1;286
202;84;118;1;78
196;109;87;1;117
204;136;68;1;130
198;112;86;1;117
86;59;27;0;0
27;79;-52;0;0
65;103;-38;1;234
196;88;108;1;91
199;119;80;1;117
197;97;100;1;104
204;68;136;1;65
136;107;29;0;0
29;110;-81;0;0
-16;106;-122;1;325
203;139;64;1;143
207;85;122;1;78
200;54;146;1;52
198;84;114;1;91
114;115;-1;0;0
-1;99;-100;0;0
-9;80;-89;1;286
197;104;93;1;104
197;92;105;1;91
196;56;140;1;65
205;125;80;1;117
80;105;-25;0;0
-25;101;-126;0;0
-9;99;-108;1;312
204;132;72;1;130
202;82;120;1;78
198;84;114;1;91
205;131;74;1;130
74;79;-5;0;0
-5;91;-96;0;0
34;107;-73;1;273
200;118;82;1;117
199;123;76;1;130
206;89;117;1;78
195;145;50;1;156
50;106;-56;0;0
-56;100;-156;0;0
0;120;-120;1;325
205;61;144;1;52
196;121;75;1;130
205;74;131;1;65
196;85;111;1;91
111;101;10;0;0
10;105;-95;0;0
-4;73;-77;1;273
196;64;132;1;65
197;102;95;1;104
199;85;114;1;91
205;104;101;1;104
101;114;-13;0;0
-13;85;-98;0;0
6;91;-85;1;286
201;134;67;1;130
197;96;101;1;104
205;96;109;1;91
200;77;123;1;78
123;128;-5;0;0
-5;83;-88;0;0
-10;75;-85;1;286
201;65;136;1;65
201;118;83;1;117
200;93;107;1;91
198;113;85;1;117
85;99;-14;0;0
-14;100;-114;0;0
3;114;-111;1;312
201;70;131;1;65
196;105;91;1;104
195;79;116;1;91
207;104;103;1;104
103;80;23;0;0
23;96;-73;0;0
31;92;-61;1;260
199;103;96;1;104
200;101;99;1;104
203;95;108;1;91
199;76;123;1;78
123;150;-27;0;0
-27;97;-124;0;0
-46;76;-122;1;325
203;116;87;1;117
204;62;142;1;65
207;68;139;1;65
204;96;108;1;91
108;53;55;0;0
55;124;-69;0;0
22;119;-97;1;299
202;73;129;1;78
207;127;80;1;117
197;90;107;1;91
198;99;99;1;104
99;107;-8;0;0
-8;106;-114;0;0
-10;128;-138;1;338
200;95;105;1;91
196;122;74;1;130
204;67;137;1;65
202;76;126;1;78
126;134;-8;0;0
-8;109;-117;0;0
-39;116;-155;1;351
196;132;64;1;143
207;122;85;1;117
202;84;118;1;78
196;114;82;1;117
82;116;-34;0;0
-34;86;-120;0;0
-3;116;-119;1;325
206;114;92;1;104
196;75;121;1;78
199;97;102;1;104
206;76;130;1;65
130;120;10;0;0
10;83;-73;0;0
-8;74;-82;1;286
204;96;108;1;91
199;125;74;1;130
204;84;120;1;78
198;132;66;1;130
66;95;-29;0;0
-29;76;-105;0;0
25;115;-90;1;286
196;113;83;1;117
200;92;108;1;91
199;98;101;1;104
205;127;78;1;117
78;107;-29;0;0
-29;96;-125;0;0
-8;58;-66;1;273
207;99;108;1;91
199;92;107;1;91
198;80;118;1;78
196;83;113;1;91
113;102;11;0;0
11;88;-77;0;0
14;121;-107;1;312
205;90;115;1;91
206;82;124;1;78
202;112;90;1;117
207;88;119;1;78
119;83;36;0;0
36;97;-61;0;0
17;146;-129;1;325
196;126;70;1;130
200;106;94;1;104
198;87;111;1;91
202;137;65;1;130
65;130;-65;0;0
-65;82;-147;0;0
-17;98;-115;1;312
197;115;82;1;117
199;93;106;1;91
197;103;94;1;104
198;96;102;1;104
102;106;-4;0;0
-4;81;-85;0;0
19;97;-78;1;273
195;112;83;1;117
200;70;130;1;65
195;146;49;1;156
205;68;137;1;65
137;106;31;0;0
31;87;-56;0;0
9;118;-109;1;312
203;66;137;1;65
202;112;90;1;117
207;99;108;1;91
199;127;72;1;130
72;87;-15;0;0
-15;72;-87;0;0
43;96;-53;1;260
207;117;90;1;117
207;116;91;1;104
195;100;95;1;104
199;104;95;1;104
95;65;30;0;0
30;112;-82;0;0
22;87;-65;1;260
195;89;106;1;91
197;67;130;1;65
195;89;106;1;91
197;104;93;1;104
93;93;0;0;0
0;78;-78;0;0
26;91;-65;1;260
195;85;110;1;91
201;103;98;1;104
202;100;102;1;104
206;101;105;1;91
105;111;-6;0;0
-6;82;-88;0;0
3;103;-100;1;299
199;31;168;1;39
207;96;111;1;91
202;104;98;1;104
202;75;127;1;78
127;111;16;0;0
16;119;-103;0;0
-25;97;-122;1;325
203;88;115;1;91
206;113;93;1;104
197;94;103;1;104
207;109;98;1;104
98;86;12;0;0
12;73;-61;0;0
43;72;-29;1;234
205;95;110;1;91
201;99;102;1;104
206;106;100;1;104
204;130;74;1;130
74;84;-10;0;0
-10;65;-75;0;0
55;79;-24;1;221
197;85;112;1;91
203;90;113;1;91
204;106;98;1;104
202;147;55;1;143
55;81;-26;0;0
-26;56;-82;0;0
61;97;-36;1;234
198;126;72;1;130
202;77;125;1;78
203;115;88;1;117
205;107;98;1;104
98;81;17;0;0
17;97;-80;0;0
24;81;-57;1;260
203;83;120;1;78
198;112;86;1;117
203;95;108;1;91
199;105;94;1;104
94;121;-27;0;0
-27;55;-82;0;0
22;108;-86;1;286
200;132;68;1;130
198;84;114;1;91
205;117;88;1;117
205;99;106;1;91
106;111;-5;0;0
-5;107;-112;0;0
-21;126;-147;1;351
204;72;132;1;65
197;92;105;1;91
196;85;111;1;91
202;127;75;1;130
75;102;-27;0;0
-27;105;-132;0;0
-2;130;-132;1;338
206;112;94;1;104
198;142;56;1;143
199;100;99;1;104
203;91;112;1;91
112;106;6;0;0
6;77;-71;0;0
20;93;-73;1;273
200;133;67;1;130
197;103;94;1;104
198;73;125;1;78
203;120;83;1;117
83;111;-28;0;0
-28;89;-117;0;0
0;123;-123;1;325
202;85;117;1;78
195;114;81;1;117
198;98;100;1;104
204;118;86;1;117
86;95;-9;0;0
-9;51;-60;0;0
57;124;-67;1;273
206;80;126;1;78
204;137;67;1;130
197;133;64;1;143
207;92;115;1;91
115;98;17;0;0
17;117;-100;0;0
-9;114;-123;1;325
202;104;98;1;104
202;93;109;1;91
200;57;143;1;52
195;31;164;1;39
164;67;97;0;0
97;125;-28;0;0
11;78;-67;1;273
206;77;129;1;78
207;86;121;1;78
199;77;122;1;78
200;112;88;1;117
88;80;8;0;0
8;120;-112;0;0
5;126;-121;1;325
204;111;93;1;104
197;104;93;1;104
197;121;76;1;130
206;112;94;1;104
94;118;-24;0;0
-24;132;-156;0;0
-52;71;-123;1;325
202;124;78;1;117
195;115;80;1;117
197;82;115;1;91
206;90;116;1;91
116;107;9;0;0
9;70;-61;0;0
30;85;-55;1;260
205;68;137;1;65
202;89;113;1;91
204;134;70;1;130
200;96;104;1;91
104;88;16;0;0
16;120;-104;0;0
-13;110;-123;1;325
202;79;123;1;78
201;92;109;1;91
200;116;84;1;117
201;107;94;1;104
94;91;3;0;0
3;90;-87;0;0
17;90;-73;1;273
200;66;134;1;65
199;135;64;1;143
207;104;103;1;104
207;119;88;1;117
88;109;-21;0;0
-21;93;-114;0;0
3;106;-103;1;299
196;129;67;1;130
197;115;82;1;117
199;126;73;1;130
203;110;93;1;104
93;98;-5;0;0
-5;93;-98;0;0
6;98;-92;1;299
207;106;101;1;104
205;65;140;1;65
205;90;115;1;91
206;103;103;1;104
103;85;18;0;0
18;113;-95;0;0
9;65;-56;1;260
204;79;125;1;78
203;90;113;1;91
204;95;109;1;91
200;87;113;1;91
113;76;37;0;0
37;97;-60;0;0
31;113;-82;1;286
204;81;123;1;78
201;119;82;1;117
199;117;82;1;117
199;150;49;1;156
49;100;-51;0;0
-51;102;-153;0;0
3;87;-84;1;286
202;52;150;1;52
202;91;111;1;91
202;130;72;1;130
202;128;74;1;130
74;104;-30;0;0
-30;81;-111;0;0
19;84;-65;1;260
195;113;82;1;117
199;85;114;1;91
205;115;90;1;117
207;93;114;1;91
114;139;-25;0;0
-25;102;-127;0;0
-36;110;-146;1;351
205;150;55;1;143
198;72;126;1;78
204;74;130;1;65
195;129;66;1;130
66;100;-34;0;0
-34;86;-120;0;0
10;97;-87;1;286
199;77;122;1;78
200;131;69;1;130
199;135;64;1;143
207;118;89;1;117
89;104;-15;0;0
-15;106;-121;0;0
-4;92;-96;1;299
203;115;88;1;117
205;73;132;1;65
197;107;90;1;117
207;88;119;1;78
119;92;27;0;0
27;77;-50;0;0
28;104;-76;1;273
197;102;95;1;104
199;116;83;1;117
200;100;100;1;104
204;111;93;1;104
93;109;-16;0;0
-16;87;-103;0;0
1;84;-83;1;286
203;83;120;1;78
198;109;89;1;117
206;74;132;1;65
197;62;135;1;65
135;122;13;0;0
13;109;-96;0;0
-31;170;-201;1;403
202;113;89;1;117
206;145;61;1;143
204;83;121;1;78
199;83;116;1;91
116;129;-13;0;0
-13;134;-147;0;0
-56;81;-137;1;338
201;116;85;1;117
202;70;132;1;65
197;52;145;1;52
197;102;95;1;104
95;115;-20;0;0
-20;122;-142;0;0
-38;98;-136;1;338
202;115;87;1;117
204;95;109;1;91
200;57;143;1;52
195;92;103;1;104
103;121;-18;0;0
-18;95;-113;0;0
-9;104;-113;1;312
199;110;89;1;117
206;133;73;1;130
203;109;94;1;104
198;104;94;1;104
94;96;-2;0;0
-2;107;-109;0;0
-5;104;-109;1;312
203;96;107;1;91
198;120;78;1;117
195;108;87;1;117
204;137;67;1;130
67;107;-40;0;0
-40;90;-130;0;0
0;121;-121;1;325
204;91;113;1;91
204;89;115;1;91
206;98;108;1;91
199;122;77;1;130
77;116;-39;0;0
-39;95;-134;0;0
-4;73;-77;1;273
196;84;112;1;91
203;86;117;1;78
195;105;90;1;117
207;114;93;1;104
93;74;19;0;0
19;78;-59;0;0
45;128;-83;1;286
203;97;106;1;91
197;113;84;1;117
201;107;94;1;104
198;95;103;1;104
103;77;26;0;0
26;111;-85;0;0
19;122;-103;1;299
196;93;103;1;104
207;108;99;1;104
203;116;87;1;117
204;82;122;1;78
122;50;72;0;0
72;96;-24;0;0
54;72;-18;1;221
203;112;91;1;104
195;108;87;1;117
204;89;115;1;91
206;71;135;1;65
135;120;15;0;0
15;91;-76;0;0
-11;79;-90;1;286
196;106;90;1;117
207;126;81;1;117
198;131;67;1;130
197;120;77;1;130
77;146;-69;0;0
-69;94;-163;0;0
-33;110;-143;1;338
195;81;114;1;91
205;122;83;1;117
200;128;72;1;130
202;83;119;1;78
119;103;16;0;0
16;112;-96;0;0
-18;75;-93;1;299
206;140;66;1;130
196;83;113;1;91
204;89;115;1;91
206;86;120;1;78
120;73;47;0;0
47;105;-58;0;0
20;104;-84;1;286
202;122;80;1;117
197;86;111;1;91
202;89;113;1;91
204;81;123;1;78
123;89;34;0;0
34;90;-56;0;0
22;89;-67;1;273
206;86;120;1;78
198;91;107;1;91
198;85;113;1;91
204;126;78;1;117
78;77;1;0;0
1;79;-78;0;0
39;99;-60;1;260
200;112;88;1;117
205;110;95;1;104
199;94;105;1;91
196;115;81;1;117
81;134;-53;0;0
-53;127;-180;0;0
-63;91;-154;1;351
197;106;91;1;104
195;100;95;1;104
199;143;56;1;143
199;93;106;1;91
106;104;2;0;0
2;107;-105;0;0
-14;116;-130;1;325
195;123;72;1;130
202;109;93;1;104
197;56;141;1;65
206;92;114;1;91
114;103;11;0;0
11;70;-59;0;0
32;110;-78;1;273
195;88;107;1;91
198;110;88;1;117
205;97;108;1;91
199;120;79;1;117
79;129;-50;0;0
-50;87;-137;0;0
-20;94;-114;1;312
198;123;75;1;130
205;126;79;1;117
196;123;73;1;130
203;80;123;1;78
123;75;48;0;0
48;102;-54;0;0
24;91;-67;1;273
206;77;129;1;78
207;88;119;1;78
197;113;84;1;117
201;83;118;1;78
118;105;13;0;0
13;69;-56;0;0
22;94;-72;1;273
201;95;106;1;91
197;80;117;1;78
195;105;90;1;117
207;82;125;1;78
125;128;-3;0;0
-3;89;-92;0;0
-14;103;-117;1;312
195;109;86;1;117
203;120;83;1;117
200;114;86;1;117
203;118;85;1;117
85;110;-25;0;0
-25;82;-107;0;0
10;115;-105;1;312
207;111;96;1;104
200;98;102;1;104
206;70;136;1;65
201;101;100;1;104
100;115;-15;0;0
-15;140;-155;0;0
-51;83;-134;1;338
204;93;111;1;91
202;96;106;1;91
197;109;88;1;117
205;136;69;1;130
69;78;-9;0;0
-9;120;-129;0;0
1;107;-106;1;312
206;79;127;1;78
205;131;74;1;130
204;107;97;1;104
201;114;87;1;117
87;125;-38;0;0
-38;115;-153;0;0
-36;122;-158;1;364
206;107;99;1;104
203;116;87;1;117
204;138;66;1;130
196;90;106;1;91
106;120;-14;0;0
-14;109;-123;0;0
-32;117;-149;1;351
202;136;66;1;130
196;129;67;1;130
197;97;100;1;104
204;122;82;1;117
82;118;-36;0;0
-36;108;-144;0;0
-27;85;-112;1;312
200;133;67;1;130
197;78;119;1;78
197;97;100;1;104
204;114;90;1;117
90;123;-33;0;0
-33;99;-132;0;0
-15;122;-137;1;338
201;111;90;1;117
207;109;98;1;104
202;105;97;1;104
201;143;58;1;143
58;113;-55;0;0
-55;110;-165;0;0
-22;137;-159;1;364
205;115;90;1;117
207;106;101;1;104
205;91;114;1;91
205;115;90;1;117
90;79;11;0;0
11;67;-56;0;0
61;124;-63;1;260
197;136;61;1;143
204;105;99;1;104
203;62;141;1;65
206;138;68;1;130
68;82;-14;0;0
-14;71;-85;0;0
45;59;-14;1;221
207;103;104;1;91
195;63;132;1;65
197;99;98;1;104
202;91;111;1;91
111;70;41;0;0
41;69;-28;0;0
63;125;-62;1;260
198;87;111;1;91
202;103;99;1;104
203;123;80;1;117
197;77;120;1;78
120;88;32;0;0
32;61;-29;0;0
49;112;-63;1;260
197;94;103;1;104
207;91;116;1;91
207;124;83;1;117
200;105;95;1;104
95;87;8;0;0
8;110;-102;0;0
2;134;-132;1;338
206;105;101;1;104
205;82;123;1;78
201;112;89;1;117
206;149;57;1;143
57;74;-17;0;0
-17;90;-107;0;0
36;73;-37;1;234
197;97;100;1;104
204;105;99;1;104
203;82;121;1;78
199;141;58;1;143
58;150;-92;0;0
-92;96;-188;0;0
-45;71;-116;1;312
196;89;107;1;91
198;101;97;1;104
201;107;94;1;104
198;107;91;1;104
91;79;12;0;0
12;84;-72;0;0
32;100;-68;1;273
205;71;134;1;65
199;120;79;1;117
196;118;78;1;117
195;132;63;1;143
63;115;-52;0;0
-52;99;-151;0;0
-8;95;-103;1;299
196;108;88;1;117
205;105;100;1;104
204;123;81;1;117
198;85;113;1;91
113;117;-4;0;0
-4;81;-85;0;0
6;89;-83;1;286
203;75;128;1;78
206;99;107;1;91
198;84;114;1;91
205;128;77;1;130
77;107;-30;0;0
-30;148;-178;0;0
-48;103;-151;1;351
200;81;119;1;78
197;92;105;1;91
196;92;104;1;91
195;102;93;1;104
93;109;-16;0;0
-16;98;-114;0;0
-10;132;-142;1;338
196;127;69;1;130
199;93;106;1;91
197;110;87;1;117
204;69;135;1;65
135;85;50;0;0
50;94;-44;0;0
21;95;-74;1;273
199;113;86;1;117
203;93;110;1;91
201;135;66;1;130
196;110;86;1;117
86;79;7;0;0
7;134;-127;0;0
-10;97;-107;1;312
205;95;110;1;91
201;92;109;1;91
200;88;112;1;91
203;86;117;1;78
117;124;-7;0;0
-7;78;-85;0;0
-7;86;-93;1;299
206;94;112;1;91
203;97;106;1;91
197;96;101;1;104
205;86;119;1;78
119;85;34;0;0
34;71;-37;0;0
41;31;10;1;195
205;106;99;1;104
203;132;71;1;130
201;144;57;1;143
200;130;70;1;130
70;87;-17;0;0
-17;131;-148;0;0
-18;76;-94;1;299
205;109;96;1;104
200;122;78;1;117
195;75;120;1;78
198;105;93;1;104
93;112;-19;0;0
-19;60;-79;0;0
25;113;-88;1;286
198;78;120;1;78
198;81;117;1;78
195;86;109;1;91
200;81;119;1;78
119;85;34;0;0
34;76;-42;0;0
36;98;-62;1;260
198;37;161;1;39
200;46;154;1;52
206;74;132;1;65
197;89;108;1;91
108;110;-2;0;0
-2;76;-78;0;0
13;104;-91;1;286
195;121;74;1;130
204;148;56;1;143
199;103;96;1;104
200;113;87;1;117
87;95;-8;0;0
-8;133;-141;0;0
-24;91;-115;1;312
197;80;117;1;78
195;71;124;1;78
202;92;110;1;91
201;128;73;1;130
73;126;-53;0;0
-53;166;-219;0;0
-89;92;-181;1;377
196;117;79;1;117
196;119;77;1;130
207;53;154;1;52
206;91;115;1;91
115;106;9;0;0
9;83;-74;0;0
17;107;-90;1;286
196;88;108;1;91
199;120;79;1;117
196;103;93;1;104
197;71;126;1;78
126;85;41;0;0
41;99;-58;0;0
20;119;-99;1;299
200;76;124;1;78
202;77;125;1;78
203;108;95;1;104
199;121;78;1;117
78;133;-55;0;0
-55;104;-159;0;0
-42;151;-193;1;390
197;108;89;1;117
206;76;130;1;65
195;116;79;1;117
196;133;63;1;143
63;118;-55;0;0
-55;100;-155;0;0
-12;97;-109;1;312
203;106;97;1;104
201;96;105;1;91
196;105;91;1;104
195;91;104;1;91
104;103;1;0;0
1;137;-136;0;0
-45;107;-152;1;351
199;90;109;1;91
200;64;136;1;65
201;115;86;1;117
203;92;111;1;91
111;138;-27;0;0
-27;126;-153;0;0
-62;104;-166;1;364
198;110;88;1;117
205;117;88;1;117
205;102;103;1;104
207;91;116;1;91
116;106;10;0;0
10;101;-91;0;0
0;116;-116;1;312
196;120;76;1;130
206;89;117;1;78
195;99;96;1;104
200;113;87;1;117
87;86;1;0;0
1;141;-140;0;0
-23;82;-105;1;312
207;89;118;1;78
196;112;84;1;117
201;117;84;1;117
201;130;71;1;130
71;61;10;0;0
10;112;-102;0;0
28;113;-85;1;286
201;100;101;1;104
205;110;95;1;104
199;56;143;1;52
195;75;120;1;78
120;126;-6;0;0
-6;72;-78;0;0
0;105;-105;1;312
207;104;103;1;104
207;107;100;1;104
204;85;119;1;78
197;111;86;1;117
86;115;-29;0;0
-29;36;-65;0;0
52;98;-46;1;247
201;108;93;1;104
197;120;77;1;130
207;104;103;1;104
207;94;113;1;91
113;120;-7;0;0
-7;115;-122;0;0
-31;100;-131;1;338
207;108;99;1;104
203;95;108;1;91
199;50;149;1;52
201;125;76;1;130
76;72;4;0;0
4;140;-136;0;0
-6;92;-98;1;299
201;103;98;1;104
202;105;97;1;104
201;169;32;1;169
201;70;131;1;65
131;82;49;0;0
49;95;-46;0;0
19;105;-86;1;286
200;104;96;1;104
200;92;108;1;91
199;98;101;1;104
205;93;112;1;91
112;69;43;0;0
43;133;-90;0;0
1;87;-86;1;286
200;88;112;1;91
203;128;75;1;130
205;113;92;1;104
196;65;131;1;65
131;92;39;0;0
39;147;-108;0;0
-43;116;-159;1;364
205;105;100;1;104
204;113;91;1;104
195;110;85;1;117
202;127;75;1;130
75;89;-14;0;0
-14;101;-115;0;0
15;115;-100;1;299
199;104;95;1;104
199;115;84;1;117
201;120;81;1;117
198;116;82;1;117
82;100;-18;0;0
-18;121;-139;0;0
-22;95;-117;1;312
195;114;81;1;117
198;105;93;1;104
197;98;99;1;104
203;83;120;1;78
120;115;5;0;0
5;93;-88;0;0
-10;113;-123;1;325
202;97;105;1;91
196;120;76;1;130
206;85;121;1;78
199;155;44;1;156
44;85;-41;0;0
-41;112;-153;0;0
3;109;-106;1;312
206;84;122;1;78
200;125;75;1;130
205;91;114;1;91
205;69;136;1;65
136;100;36;0;0
36;77;-41;0;0
24;88;-64;1;260
196;136;60;1;143
203;95;108;1;91
199;122;77;1;130
207;112;95;1;104
95;95;0;0;0
0;72;-72;0;0
32;102;-70;1;273
203;135;68;1;130
198;79;119;1;78
197;107;90;1;117
207;123;84;1;117
84;55;29;0;0
29;77;-48;0;0
69;95;-26;1;221
195;74;121;1;78
199;82;117;1;78
195;132;63;1;143
206;69;137;1;65
137;102;35;0;0
35;112;-77;0;0
-12;107;-119;1;325
206;106;100;1;104
204;72;132;1;65
197;116;81;1;117
198;103;95;1;104
95;70;25;0;0
25;43;-18;0;0
86;86;0;1;195
195;81;114;1;91
205;120;85;1;117
202;106;96;1;104
200;110;90;1;117
90;130;-40;0;0
-40;117;-157;0;0
-40;83;-123;1;325
202;128;74;1;130
204;158;46;1;156
202;143;59;1;143
202;87;115;1;91
115;103;12;0;0
12;89;-77;0;0
14;111;-97;1;299
202;89;113;1;91
204;98;106;1;91
197;107;90;1;117
207;98;109;1;91
109;109;0;0;0
0;61;-61;0;0
30;134;-104;1;299
195;102;93;1;104
197;126;71;1;130
201;112;89;1;117
206;117;89;1;117
89;110;-21;0;0
-21;113;-134;0;0
-17;83;-100;1;299
199;141;58;1;143
201;98;103;1;104
207;118;89;1;117
206;110;96;1;104
96;70;26;0;0
26;110;-84;0;0
20;110;-90;1;286
196;99;97;1;104
201;135;66;1;130
196;68;128;1;78
206;82;124;1;78
124;70;54;0;0
54;127;-73;0;0
5;87;-82;1;286
204;93;111;1;91
202;91;111;1;91
202;101;101;1;104
205;115;90;1;117
90;94;-4;0;0
-4;105;-109;0;0
8;124;-116;1;312
196;83;113;1;91
204;109;95;1;104
199;78;121;1;78
199;68;131;1;65
131;127;4;0;0
4;108;-104;0;0
-39;149;-188;1;390
202;135;67;1;130
197;91;106;1;91
197;98;99;1;104
203;140;63;1;143
63;99;-36;0;0
-36;83;-119;0;0
24;113;-89;1;286
197;140;57;1;143
200;105;95;1;104
199;119;80;1;117
197;113;84;1;117
84;70;14;0;0
14;133;-119;0;0
-2;119;-121;1;325
204;101;103;1;104
207;140;67;1;130
197;70;127;1;78
205;82;123;1;78
123;84;39;0;0
39;109;-70;0;0
8;86;-78;1;273
195;30;165;1;39
204;88;116;1;91
207;104;103;1;104
207;117;90;1;117
90;100;-10;0;0
-10;95;-105;0;0
12;59;-47;1;247
200;124;76;1;130
206;85;121;1;78
199;95;104;1;91
195;105;90;1;117
90;70;20;0;0
20;106;-86;0;0
31;127;-96;1;299
203;106;97;1;104
201;128;73;1;130
203;85;118;1;78
196;56;140;1;65
140;101;39;0;0
39;121;-82;0;0
-17;88;-105;1;312
207;77;130;1;65
195;109;86;1;117
203;110;93;1;104
197;139;58;1;143
58;102;-44;0;0
-44;149;-193;0;0
-50;117;-167;1;364
197;96;101;1;104
205;104;101;1;104
205;52;153;1;52
205;83;122;1;78
122;132;-10;0;0
-10;122;-132;0;0
-54;59;-113;1;312
199;99;100;1;104
204;161;43;1;156
199;110;89;1;117
206;94;112;1;91
112;73;39;0;0
39;122;-83;0;0
8;106;-98;1;299
201;107;94;1;104
198;86;112;1;91
203;83;120;1;78
198;153;45;1;156
45;85;-40;0;0
-40;94;-134;0;0
22;86;-64;1;260
196;113;83;1;117
200;104;96;1;104
200;82;118;1;78
